ROAD_CLASS,DISTRICT,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,NEIGHBOURHOOD_158,YEAR,MONTH_sin,MONTH_cos,DOW_sin,DOW_cos,HOUR_sin,HOUR_cos,INVAGE_00to04,INVAGE_05to09,INVAGE_10to14,INVAGE_15to19,INVAGE_20to24,INVAGE_25to29,INVAGE_30to34,INVAGE_35to39,INVAGE_40to44,INVAGE_45to49,INVAGE_50to54,INVAGE_55to59,INVAGE_60to64,INVAGE_65to69,INVAGE_70to74,INVAGE_75to79,INVAGE_80to84,INVAGE_85to89,INVAGE_90to94,INVAGE_Over95,INVAGE_unknown,NUMPERSONS,MANOEUVER_ChangingLanes,MANOEUVER_GoingAhead,MANOEUVER_MakingUTurn,MANOEUVER_Merging,MANOEUVER_Other,MANOEUVER_Overtaking,MANOEUVER_Parked,MANOEUVER_PullingAwayfromShoulderorCurb,MANOEUVER_PullingOntoShoulderortowardCurb,MANOEUVER_Reversing,MANOEUVER_SlowingorStopping,MANOEUVER_Stopped,MANOEUVER_TurningLeft,MANOEUVER_TurningRight,MANOEUVER_Unknown,DRIVACT_DisobeyedTrafficControl,DRIVACT_DrivingProperly,DRIVACT_ExceedingSpeedLimit,DRIVACT_FailedtoYieldRightofWay,DRIVACT_FollowingtooClose,DRIVACT_ImproperLaneChange,DRIVACT_ImproperPassing,DRIVACT_ImproperTurn,DRIVACT_Lostcontrol,DRIVACT_Other,DRIVACT_SpeedtooFastForCondition,DRIVACT_SpeedtooSlow,DRIVACT_WrongWayonOneWayRoad,NEAREST_HOSPITAL,DIST_TO_HOS
Minor Arterial,Toronto and East York,No Control,Clear,Dark,Dry,Non-Fatal Injury,Angle,False,False,True,True,False,False,False,False,True,True,False,False,False,High Park-Swansea,2020,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,2338.280622884282
Major Arterial,North York,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,False,True,False,False,True,False,False,False,False,False,False,False,False,South Eglinton-Davisville,2020,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sunnybrook Health Sciences Centre - Bayview Campus,3203.9210297188256
Local,Etobicoke York,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,False,False,False,True,False,False,False,False,False,False,False,False,False,Stonegate-Queensway,2020,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Unity Health Toronto - St. Joseph's,3317.692410106072
Minor Arterial,Scarborough,No Control,Clear,Daylight,Dry,Fatal,Approaching,False,False,True,False,False,False,False,True,False,False,False,False,False,West Hill,2020,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Scarborough Health Network - Centenary,4277.94855117274
Collector,Toronto and East York,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,True,False,False,False,West Queen West,2020,1.2246467991473532e-16,-1.0,0.0,1.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,University Health Network - Toronto Western,1834.741297031287
Local,Etobicoke York,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,False,False,False,False,False,False,False,False,False,False,False,Rockcliffe-Smythe,2020,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,6215.27501010627
Major Arterial,Etobicoke York,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,False,True,True,False,False,False,False,False,False,True,False,False,False,High Park-Swansea,2020,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,1205.0107101001777
Minor Arterial,Etobicoke York,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,False,False,True,False,False,False,False,True,True,True,False,True,False,Junction-Wallace Emerson,2020,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Unity Health Toronto - St. Joseph's,3677.0962101052282
Major Arterial,Scarborough,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,True,True,False,False,False,False,False,True,False,False,False,Birchcliffe-Cliffside,2020,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Michael Garron Hospital,6340.490557742654
Minor Arterial,Scarborough,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,False,False,True,True,False,False,False,False,False,True,False,False,False,Cliffcrest,2020,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Scarborough Health Network - Scarborough General,4140.357681322494
Major Arterial,Scarborough,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,False,False,True,False,False,False,False,True,False,True,False,False,False,Woburn North,2020,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Scarborough Health Network - Centenary,2613.3506569649326
Major Arterial,North York,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,True,False,True,False,False,False,False,False,True,True,False,False,False,Clanton Park,2020,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Humber River Health - Wilson,5852.584243817022
Local,Etobicoke York,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,False,False,False,False,Mimico-Queensway,2020,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,6258.9865228870185
Major Arterial,Scarborough,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,True,False,False,False,Milliken,2020,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Scarborough Health Network - Birchmount,3134.962803041097
Minor Arterial,Toronto and East York,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,False,False,False,True,False,False,False,False,False,False,False,Dovercourt Village,2020,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,University Health Network - Toronto Western,2579.3828346088994
Major Arterial,Scarborough,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,False,True,True,False,False,False,False,False,False,False,False,False,False,Kensington-Chinatown,2020,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,University Health Network - Toronto Western,1018.0199029664509
Major Arterial,Etobicoke York,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,False,False,True,True,False,False,False,False,False,True,False,False,False,Stonegate-Queensway,2020,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,6412.112010107376
Minor Arterial,Scarborough,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,False,False,False,False,Woburn North,2020,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Scarborough Health Network - Centenary,2093.654948823154
Minor Arterial,Etobicoke York,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,False,False,True,True,False,False,False,False,False,True,False,False,False,Alderwood,2020,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Trillium Health Partners- Mississauga,8968.693785559386
Major Arterial,Toronto and East York,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,False,False,False,True,False,False,False,False,False,False,False,Downtown Yonge East,2020,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,University Health Network - Toronto General,650.0972592910985
Major Arterial,Scarborough,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,False,False,True,False,False,False,False,True,True,True,False,False,False,Cliffcrest,2020,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Scarborough Health Network - Scarborough General,4692.484181324136
Local,Etobicoke York,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,False,False,False,True,False,False,False,False,True,True,False,False,False,Wexford/Maryvale,2020,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Scarborough Health Network - Scarborough General,5970.00845675054
Major Arterial,Scarborough,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,True,False,True,False,False,False,False,True,False,True,False,False,False,Malvern West,2020,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Scarborough Health Network - Centenary,6357.027548836195
Minor Arterial,North York,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,False,True,True,False,False,False,False,False,False,False,False,False,False,Oakwood Village,2020,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Unity Health Toronto - St. Joseph's,6351.316477110842
Minor Arterial,Etobicoke York,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,False,False,False,False,Islington,2020,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Unity Health Toronto - St. Joseph's,9671.101610105135
Major Arterial,Scarborough,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,False,False,True,False,False,False,False,True,True,True,False,False,False,Clairlea-Birchmount,2020,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Scarborough Health Network - Scarborough General,5782.238256759127
Major Arterial,Toronto and East York,Traffic Signal,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,True,False,False,False,False,False,False,False,False,False,False,False,False,St Lawrence-East Bayfront-The Islands,2020,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Unity Health Toronto - St. Michael's,2227.564882186707
Minor Arterial,North York,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,True,False,True,False,False,False,False,False,False,False,False,False,False,Yorkdale-Glen Park,2020,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Humber River Health - Wilson,4071.532675455557
Minor Arterial,Etobicoke York,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,False,False,True,True,False,False,False,False,False,True,False,False,False,Willowridge-Martingrove-Richview,2020,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,William Osler Health System - Etobicoke,8128.681838269578
Major Arterial,Toronto and East York,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,False,False,False,True,False,False,False,True,False,False,False,False,False,Downtown Yonge East,2020,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,University Health Network - Toronto General,457.383059281623
Local,Scarborough,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,False,False,False,True,False,False,False,False,False,False,False,False,False,Morningside Heights,2020,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Scarborough Health Network - Centenary,6235.835348836146
Collector,North York,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,False,True,True,False,False,False,False,False,False,False,False,False,False,Newtonbrook West,2020,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,North York General Hospital - General Site,7490.875355155207
